order_id,product_id,quantity_in_kg
2592,2,52.44
2593,7,36.69
2594,3,42.19
2595,7,24.23
2595,5,39.25
2595,4,24.59
2596,8,27.99
2596,2,48.89
2596,3,24.89
2597,2,35.15
2597,6,27.4
2597,4,34.51
2597,5,38.14
2598,6,35.13
2599,7,22.86
2599,9,37.77
2599,10,28.49
2599,8,32.36
2600,4,48.89
2600,5,51.46
2601,5,33.88
2602,2,32.79
2603,6,29.3
2604,2,40.67
2604,6,46.0
2605,6,16.11
2605,7,35.67
2606,5,26.47
2607,10,8.57
2608,7,46.18
2608,10,15.71
2609,6,22.32
2609,3,28.97
2609,4,18.22
2610,7,26.72
2611,9,31.9
2612,6,41.42
2612,3,26.42
2612,5,52.78
2612,7,67.35
2613,8,25.25
2613,10,35.06
2614,10,15.97
2614,5,25.98
2615,1,34.66
2615,6,46.5
2616,9,29.2
2616,2,39.22
2616,5,40.22
2617,4,23.57
2617,8,34.73
2617,5,46.97
2617,6,32.46
2618,1,37.6
2618,6,60.36
2618,3,63.88
2618,7,14.06
2619,4,41.37
2619,1,42.62
2620,8,48.51
2620,7,37.48
2621,3,42.44
2621,1,45.12
2621,7,50.39
2622,7,16.87
2622,8,35.35
2622,6,51.44
2623,7,45.56
2623,2,38.29
2623,5,51.09
2623,3,34.25
2624,9,22.66
2624,7,54.91
2625,3,36.92
2626,10,52.66
2626,1,51.33
2626,5,25.88
2627,3,55.01
2627,10,16.68
2627,8,31.52
2627,6,28.57
2628,5,31.82
2628,3,34.66
2628,4,36.91
2628,2,36.46
2629,1,38.83
2629,6,47.38
2630,3,59.72
2631,7,37.87
2631,3,42.32
2631,1,28.38
2631,8,33.86
2632,8,62.81
2632,3,44.72
2632,1,53.28
2633,9,37.05
2634,10,23.95
2634,7,148.67
2634,3,46.83
2635,4,40.86
2635,1,42.31
2635,2,21.16
2635,8,41.52
2636,8,28.07
2636,5,29.68
2636,3,55.6
2636,6,40.45
2637,2,14.15
2637,8,32.94
2637,7,50.89
2637,3,5.0
2638,6,26.52
2638,1,24.28
2638,2,24.06
2638,9,37.06
2639,2,24.37
2640,9,17.3
2640,4,39.25
2640,1,42.74
2640,5,38.97
2641,5,37.09
2641,2,52.69
2641,3,47.58
2641,4,45.19
2642,7,52.5
2642,5,34.61
2642,3,39.0
2642,1,37.63
2643,2,23.27
2643,9,42.21
2643,3,40.83
2644,1,6.27
2644,7,36.79
2644,8,45.38
2644,10,44.25
2645,4,50.84
2646,3,21.6
2647,1,24.84
2647,9,22.31
2648,6,27.57
2648,2,26.89
2648,1,44.73
2648,9,44.26
2649,3,44.72
2649,2,40.45
2650,1,38.18
2650,2,67.6
2650,9,22.7
2651,6,45.99
2651,9,31.28
2651,3,20.39
2652,1,15.09
2652,4,50.65
2652,5,21.0
2652,10,45.58
2653,9,26.15
2653,8,26.34
2653,3,31.38
2654,6,42.33
2654,9,24.54
2654,10,32.6
2654,5,39.69
2655,2,29.89
2655,1,24.79
2656,1,49.91
2656,4,43.86
2657,5,44.78
2657,4,35.56
2658,10,46.74
2658,9,34.39
2659,10,49.17
2659,6,44.71
2660,3,29.73
2660,7,25.77
2660,2,42.19
2661,5,17.76
2661,7,45.55
2661,3,38.69
2662,8,56.6
2662,2,31.84
2662,5,42.18
2662,6,43.53
2663,3,44.48
2663,9,36.85
2663,4,55.38
2663,1,17.32
2664,4,34.95
2664,6,45.38
2664,3,45.49
2665,3,56.23
2665,6,54.38
2665,7,36.57
2665,4,55.6
2666,10,31.43
2667,2,34.48
2667,5,47.16
2668,9,22.27
2669,9,46.82
2670,2,29.93
2670,6,34.23
2670,10,26.51
2670,3,22.82
2671,5,11.84
2671,3,34.16
2671,4,38.46
2672,1,22.64
2672,2,42.21
2672,7,14.36
2673,7,26.09
2673,2,34.03
2674,3,23.31
2675,10,56.1
2675,8,25.79
2675,2,17.79
2676,10,34.36
2676,5,24.28
2676,9,14.53
2677,1,28.96
2678,6,30.01
2678,7,41.14
2679,6,37.84
2679,9,49.35
2680,8,21.07
2680,3,29.8
2680,5,20.34
2680,1,36.88
2681,3,54.54
2681,10,33.93
2682,10,37.15
2682,5,43.94
2682,1,49.73
2682,6,61.04
2683,4,53.42
2683,7,41.98
2683,8,36.58
2684,8,31.08
2684,6,34.94
2685,9,55.27
2685,5,47.06
2685,10,31.52
2685,4,40.39
2686,5,29.27
2686,2,14.6
2687,7,54.95
2687,6,47.3
2687,2,39.29
2688,2,70.22
2689,2,61.37
2689,3,40.31
2690,2,40.86
2691,9,34.78
2691,8,22.26
2691,1,12.5
2692,9,26.7
2692,3,21.16
2692,8,44.04
2692,4,33.78
2693,7,33.54
2694,10,35.74
2695,1,27.7
2695,7,58.42
2696,4,15.27
2696,9,60.14
2696,1,39.12
2697,3,37.82
2697,9,28.7
2697,4,17.27
2697,2,38.08
2698,6,33.03
2699,9,39.96
2699,6,38.26
2700,7,38.54
2701,7,58.68
2701,3,51.19
2701,6,5.0
2701,1,58.95
2702,4,49.54
2702,9,64.08
2702,2,54.85
2703,5,229.45
2703,8,50.54
2703,10,56.18
2704,4,63.93
2704,1,42.6
2704,7,21.13
2705,5,36.31
2705,9,24.7
2706,8,34.57
2707,1,47.45
2707,6,22.88
2707,10,36.43
2707,5,63.34
2708,6,36.89
2708,5,34.04
2708,10,40.66
2708,1,45.3
2709,6,50.24
2710,7,36.66
2710,6,40.52
2711,2,54.67
2712,8,24.44
2712,4,42.45
2712,2,30.15
2712,5,12.03
2713,7,19.48
2713,2,20.93
2714,1,5.0
2714,3,24.02
2714,5,26.77
2714,2,13.45
2715,7,20.31
2715,6,40.97
2715,5,29.91
2715,3,84.46
2716,3,24.13
2716,9,61.56
2716,5,15.3
2716,1,33.65
2717,8,32.48
2717,3,26.44
2717,9,42.93
2717,10,38.83
2718,1,48.22
2718,6,50.61
2718,4,35.7
2718,10,176.56
2719,5,35.33
2719,1,47.6
2720,7,42.8
2720,10,32.51
2721,1,53.95
2721,3,50.82
2721,4,28.68
2722,5,29.95
2722,2,18.2
2722,7,49.48
2722,4,34.53
2723,3,45.54
2723,6,31.78
2723,7,39.66
2723,5,29.55
2724,3,39.75
2724,2,55.58
2724,9,43.38
2724,7,48.26
2725,3,47.32
2726,6,48.01
2726,9,51.8
2727,4,23.94
2728,6,29.37
2729,10,34.22
2729,1,42.91
2729,7,50.39
2729,4,52.98
2730,5,55.79
2730,8,47.76
2730,2,40.99
2731,4,45.68
2731,3,39.64
2731,9,46.3
2731,2,35.97
2732,2,43.23
2732,5,21.87
2732,4,31.75
2733,4,31.88
2733,8,35.51
2733,2,28.88
2733,6,33.6
2734,4,39.01
2734,3,19.54
2735,2,33.48
2735,3,31.64
2736,1,30.4
2736,5,39.78
2736,4,39.57
2736,2,33.68
2737,1,27.72
2737,4,36.57
2737,2,59.5
2737,7,23.66
2738,7,250.49
2739,9,36.88
2739,5,36.91
2739,4,25.81
2739,2,44.78
2740,7,31.13
2740,8,42.97
2740,1,27.16
2741,1,48.24
2741,5,35.22
2741,2,10.09
2741,3,47.92
2742,5,48.25
2742,6,35.83
2742,7,51.01
2743,6,54.52
2743,1,30.93
2744,1,66.8
2744,10,37.1
2745,6,51.32
2746,5,44.2
2746,8,41.6
2747,10,36.68
2747,2,34.66
2747,7,42.86
2748,5,47.06
2748,8,53.12
2749,6,49.07
2749,5,49.63
2749,2,59.56
2750,1,35.74
2751,6,33.45
2751,10,45.37
2752,10,54.19
2752,9,35.13
2752,6,46.45
2753,5,51.33
2753,4,42.34
2754,2,38.83
2754,10,49.35
2754,3,32.86
2754,6,144.53
2755,1,24.25
2756,4,42.9
2756,8,43.9
2757,2,39.15
2758,5,31.67
2758,8,13.21
2758,4,20.16
2759,1,43.05
2759,3,19.14
2760,7,21.81
2760,9,38.27
2761,9,5.0
2761,6,22.91
2761,10,16.03
2762,2,9.02
2762,7,40.7
2762,10,31.66
2762,4,17.51
2763,9,34.16
2763,10,36.07
2763,1,26.49
2763,2,44.18
2764,3,27.6
2764,5,8.0
2764,1,29.38
2765,4,27.94
2766,8,37.22
2766,9,37.84
2766,2,34.2
2766,10,48.23
2767,9,41.97
2767,7,31.09
2767,10,33.93
2767,4,26.4
2768,4,37.3
2768,3,52.9
2768,1,39.95
2769,10,50.31
2769,4,43.04
2770,9,31.79
2771,9,40.22
2771,10,70.79
2771,5,37.48
2771,3,44.22
2772,5,31.01
2772,10,50.45
2773,3,43.7
2774,1,35.93
2774,9,45.02
2775,5,23.36
2775,1,55.25
2776,5,36.08
2776,3,36.42
2777,1,45.44
2777,4,47.9
2777,9,10.01
2778,1,44.53
2779,10,27.61
2779,6,58.69
2779,9,27.49
2780,9,134.55
2781,3,54.48
2781,7,59.49
2781,5,37.99
2782,1,52.54
2782,10,32.64
2782,6,42.73
2783,5,22.66
2783,3,33.95
2784,1,121.91
2784,9,54.65
2784,2,60.87
2785,5,35.74
2785,9,30.72
2785,4,24.23
2785,7,43.17
2786,4,37.69
2786,6,23.93
2786,5,29.78
2786,2,51.59
2787,3,40.39
2787,8,35.41
2787,4,38.6
2787,6,45.87
2788,6,44.96
2788,3,40.66
2788,8,47.89
2788,1,43.77
2789,3,52.73
2789,8,50.79
2789,10,27.78
2789,7,26.97
2790,4,31.59
2790,8,51.71
2791,5,44.35
2791,1,53.95
2792,3,26.41
2792,10,23.84
2792,7,40.72
2793,2,37.93
2793,3,219.81
2794,7,50.78
2795,8,24.67
2795,7,50.93
2796,9,62.23
2797,1,36.44
2797,2,42.01
2798,7,35.26
2798,1,44.02
2798,2,62.08
2798,10,53.69
2799,1,5.0
2800,4,38.7
2800,2,38.64
2801,3,47.93
2801,1,46.12
2801,9,43.14
2802,9,51.2
2803,2,35.66
2803,4,42.14
2803,3,5.0
2804,10,19.6
2804,8,39.55
2804,3,17.17
2804,9,20.59
2805,8,34.19
2805,3,5.0
2805,4,46.33
2806,9,11.01
2807,9,62.28
2807,2,49.39
2807,1,51.09
2808,2,25.35
2809,2,69.98
2809,9,36.58
2809,7,51.49
2810,1,34.3
2810,4,32.17
2811,4,62.82
2812,7,38.7
2812,3,39.59
2812,6,43.4
2812,8,71.22
2813,4,66.03
2813,7,55.41
2813,2,74.24
2814,3,40.91
2814,2,18.77
2814,4,45.56
2814,1,34.11
2815,6,55.57
2815,2,39.05
2815,10,42.57
2816,6,38.84
2817,1,54.85
2818,3,36.91
2818,7,55.4
2819,10,38.76
2819,3,36.34
2819,7,47.45
2820,5,34.48
2820,10,27.24
2821,2,43.37
2821,5,49.71
2821,8,53.13
2822,5,54.84
2822,2,62.44
2822,1,34.01
2823,3,48.5
2823,6,49.31
2824,7,62.67
2824,8,40.14
2825,2,38.78
2825,10,23.99
2825,7,28.8
2825,6,44.86
2826,3,59.71
2826,2,26.56
2826,6,57.67
2827,3,36.03
2827,7,40.64
2828,6,37.63
2828,8,22.64
2828,7,29.02
2829,7,30.54
2829,6,27.3
2829,3,41.03
2829,10,46.07
2830,7,16.45
2830,10,34.31
2831,9,22.04
2831,10,11.44
2831,8,19.11
2831,5,11.43
2832,7,23.49
2832,2,12.12
2833,9,35.88
2833,4,29.87
2833,2,24.16
2833,8,15.43
2834,1,29.57
2834,4,33.29
2834,10,26.71
2835,9,44.24
2835,8,30.52
2835,3,35.96
2836,1,26.6
2837,6,48.11
2837,3,40.87
2837,5,67.78
2838,3,49.48
2838,9,40.59
2838,7,31.72
2838,2,38.67
2839,4,41.8
2839,1,57.59
2840,2,54.72
2840,3,45.42
2841,1,23.9
2841,7,46.46
2841,6,58.65
2841,10,56.44
2842,10,48.81
2843,8,57.07
2844,1,55.95
2844,3,32.93
2845,3,29.66
2845,2,41.17
2845,4,37.28
2846,1,47.79
2847,3,24.66
2847,10,26.2
2847,8,26.68
2847,6,37.16
2848,9,34.38
2848,5,52.3
2849,7,47.02
2849,6,40.68
2849,8,45.75
2849,10,39.67
2850,5,22.84
2851,3,22.95
2852,1,24.61
2853,9,26.94
2853,3,42.13
2854,7,50.15
2855,8,36.34
2855,9,52.13
2855,5,50.31
2855,10,40.6
2856,4,36.67
2856,7,40.42
2856,3,31.27
2857,2,38.2
2857,9,34.56
2857,7,46.29
2858,4,30.75
2858,7,58.25
2859,4,36.22
2860,3,58.36
2860,9,44.83
2860,2,42.98
2860,7,40.41
2861,8,32.29
2861,6,42.21
2861,7,47.32
2861,10,37.22
2862,3,35.9
2862,1,26.16
2862,6,35.56
2862,8,5.0
2863,4,32.92
2863,5,13.84
2863,2,39.32
2863,1,19.85
2864,6,25.5
2865,1,37.75
2865,4,55.32
2865,5,44.45
2866,9,40.22
2866,2,39.77
2867,4,31.44
2868,5,23.38
2869,9,47.12
2869,4,25.3
2870,4,44.56
2871,2,44.43
2871,1,13.93
2871,8,55.95
2872,1,63.84
2873,2,39.52
2873,5,8.87
2873,1,64.88
2874,5,45.2
2874,7,39.38
2874,4,31.38
2875,7,34.43
2875,6,57.09
2875,3,54.05
2876,6,41.29
2877,9,40.18
2877,2,44.04
2877,3,35.5
2877,1,34.24
2878,8,15.23
2878,1,27.17
2878,5,27.72
2878,2,40.57
2879,8,20.76
2879,2,22.46
2880,4,35.82
2881,3,15.78
2881,10,97.25
2882,8,31.12
2882,3,15.35
2882,6,43.45
2883,6,29.09
2883,7,47.54
2883,1,21.16
2884,4,45.97
2884,10,50.13
2884,2,36.6
2884,8,55.8
2885,2,5.1
2885,1,25.33
2885,3,29.01
2885,7,30.16
2886,9,44.04
2886,2,43.48
2886,8,44.73
2887,8,32.44
2888,3,69.76
2888,5,51.66
2888,10,56.74
2889,5,32.3
2890,6,53.33
2890,2,43.3
2890,9,50.96
2891,8,42.23
2891,5,55.56
2892,5,37.2
2892,8,62.87
2892,3,45.88
2892,1,51.09
2893,1,32.31
2893,6,53.09
2893,5,26.58
2893,4,41.32
2894,10,64.27
2894,3,48.66
2894,8,39.61
2894,9,10.45
2895,6,33.57
2895,2,45.7
2895,7,33.87
2896,5,57.13
2896,1,32.91
2896,9,43.94
2896,6,33.55
2897,9,45.62
2897,1,54.59
2898,2,31.37
2898,5,46.66
2899,3,53.0
2899,7,32.73
2899,2,28.69
2899,8,36.31
2900,8,28.39
2900,2,46.77
2900,6,26.06
2900,4,68.0
2901,9,55.55
2901,8,32.92
2901,2,38.55
2901,1,17.73
2902,2,45.84
2902,7,26.72
2903,4,41.22
2903,7,33.47
2903,6,27.07
2903,1,30.35
2904,6,42.71
2904,8,47.96
2904,4,71.23
2905,2,45.73
2905,5,28.99
2905,8,35.59
2905,1,40.38
2906,8,35.81
2906,3,50.84
2907,6,42.61
2907,1,50.89
2908,1,22.33
2908,6,12.58
2908,7,28.61
2908,4,41.47
2909,1,41.51
2909,4,23.06
2910,7,69.11
2911,5,44.42
2911,3,51.73
2911,2,42.16
2912,2,44.41
2912,5,39.62
2913,2,58.11
2913,5,5.0
2913,8,46.12
2913,7,48.61
2914,9,53.76
2914,4,39.22
2914,5,42.5
2914,2,51.83
2915,2,14.51
2916,6,31.72
2916,5,57.59
2916,3,244.24
2916,2,46.27
2917,7,34.62
2917,8,29.42
2917,9,32.91
2918,7,18.89
2918,6,45.81
2919,1,46.1
2919,9,51.64
2919,4,43.93
2919,10,5.0
2920,6,46.04
2920,10,22.51
2921,3,17.59
2922,3,16.14
2922,8,15.04
2922,6,43.35
2922,1,31.23
2923,5,21.77
2923,9,37.39
2923,1,56.53
2923,4,56.51
2924,8,41.02
2924,2,60.8
2925,4,32.54
2926,7,11.14
2926,9,16.89
2927,10,81.64
2927,7,26.6
2928,6,38.71
2928,4,20.89
2929,10,23.25
2929,1,8.25
2930,6,34.84
2930,1,45.52
2930,5,19.12
2931,9,34.35
2931,2,26.24
2931,8,21.78
2932,7,24.28
2932,10,173.3
2932,6,18.33
2932,3,24.18
2933,9,42.39
2933,6,45.52
2933,2,44.24
2933,8,23.96
2934,7,10.68
2934,6,27.8
2934,3,38.15
2934,5,51.52
2935,9,42.81
2935,7,46.41
2936,5,40.79
2936,7,30.93
2936,10,27.17
2936,6,37.28
2937,2,43.6
2938,2,20.13
2939,10,47.76
2940,2,57.69
2940,8,32.81
2940,10,54.83
2940,6,41.14
2941,9,60.74
2941,1,42.16
2941,5,38.84
2941,7,27.2
2942,4,38.55
2942,10,27.57
2942,8,37.76
2942,5,74.74
2943,2,41.44
2943,4,33.36
2943,8,37.48
2943,1,35.06
2944,8,52.58
2944,7,38.92
2944,9,59.31
2945,6,19.2
2946,9,14.44
2946,5,44.87
2947,5,33.99
2947,10,47.18
2947,7,43.98
2948,1,58.91
2948,7,40.23
2949,1,55.88
2950,3,33.38
2951,9,33.84
2951,6,34.68
2951,10,40.87
2952,10,33.25
2952,7,22.94
2953,9,42.58
2953,7,52.88
2954,10,50.43
2954,7,36.59
2955,10,58.81
2956,3,33.45
2956,7,23.03
2956,10,48.68
2956,4,54.85
2957,9,26.58
2957,3,155.89
2957,7,60.17
2958,2,39.97
2958,3,30.18
2959,10,41.48
2960,5,22.67
2960,9,40.23
2960,3,39.73
2960,8,44.12
2961,2,26.59
2961,10,51.1
2962,7,36.47
2963,10,42.41
2964,1,35.69
2964,9,48.38
2965,10,45.62
2966,1,41.83
2966,3,54.79
2966,8,45.25
2966,6,33.23
2967,3,12.09
2967,4,56.29
2967,9,50.64
2968,4,26.95
2968,9,43.02
2968,10,15.68
2969,5,15.84
2969,1,24.14
2969,10,36.85
2969,9,17.57
2970,1,30.03
2970,2,11.26
2971,8,33.89
2972,2,31.66
2973,5,24.03
2973,10,32.82
2974,2,37.33
2974,10,59.39
2975,6,27.78
2975,4,36.06
2975,7,34.12
2975,1,43.23
2976,1,27.66
2976,7,32.15
2976,2,65.45
2976,4,58.63
2977,4,19.97
2978,7,31.72
2978,6,142.33
2978,8,43.04
2978,10,24.22
2979,3,38.38
2979,5,31.39
2980,3,49.29
2981,2,50.09
2982,6,56.68
2982,8,63.42
2982,1,40.19
2983,9,33.49
2983,5,25.29
2984,4,45.22
2985,9,53.74
2986,9,38.78
2987,4,35.49
2987,6,43.13
2988,4,49.5
2989,6,33.14
2990,4,51.82
2990,2,49.49
2991,5,49.45
2991,10,45.51
2992,4,64.21
2992,2,40.53
2992,6,46.93
2992,8,22.59
2993,8,55.29
2993,10,9.37
2993,7,35.17
2994,4,5.0
2994,5,56.62
2994,3,44.76
2994,2,30.0
2995,7,52.79
2995,2,42.49
2995,5,17.9
2996,4,46.26
2996,8,32.61
2997,8,30.48
2997,7,61.64
2997,5,22.08
2997,9,40.68
2998,10,28.41
2998,2,30.25
2998,7,32.04
2999,4,23.5
2999,6,42.44
2999,9,23.07
2999,8,44.28
3000,8,66.84
3001,1,47.71
3001,9,48.65
3002,10,70.55
3002,7,60.55
3002,5,33.73
3003,7,22.59
3003,1,35.13
3003,2,28.64
3004,6,45.42
3004,7,25.83
3005,6,23.79
3005,4,13.64
3006,4,32.33
3007,6,24.58
3007,3,17.24
3007,10,35.16
3008,1,48.4
3009,1,55.34
3009,6,46.56
3009,4,53.89
3010,10,51.59
3010,6,45.9
3010,4,26.47
3010,5,69.38
3011,7,45.18
3012,10,25.91
3012,4,55.67
3012,9,31.44
3013,9,60.82
3014,10,27.15
3014,2,60.06
3014,7,43.02
3015,6,47.86
3015,10,43.95
3015,4,52.21
3015,2,34.45
3016,8,52.9
3017,1,53.33
3017,5,52.99
3017,7,32.08
3017,10,37.98
3018,8,42.87
3019,10,33.08
3019,6,24.08
3020,4,32.75
3020,1,42.63
3020,5,48.08
3020,9,41.94
3021,8,44.16
3022,3,35.96
3022,7,56.65
3022,1,45.07
3023,6,37.1
3024,2,44.17
3025,2,39.87
3025,7,45.28
3025,5,260.55
3025,3,48.71
3026,6,37.28
3026,7,19.24
3026,2,42.57
3027,8,34.71
3027,1,21.95
3027,7,31.56
3028,8,47.06
3028,10,24.27
3028,2,39.91
3029,10,36.26
3029,2,47.94
3029,1,42.74
3030,1,56.14
3030,10,32.78
3031,2,48.62
3031,6,35.97
3032,4,38.63
3032,3,39.87
3032,2,25.15
3032,8,35.34
3033,9,41.33
3033,1,36.07
3033,10,45.9
3034,1,49.16
3034,2,34.53
3034,10,46.03
3035,2,25.66
3035,5,48.31
3035,6,37.34
3036,5,20.23
3036,3,33.45
3036,9,50.23
3036,10,17.01
3037,2,27.65
3037,3,42.49
3037,6,37.49
3037,7,50.12
3038,10,29.21
3038,7,28.27
3039,2,26.14
3039,9,53.07
3039,4,29.99
3039,5,52.01
3040,8,41.78
3040,5,32.49
3040,6,45.45
3040,7,34.83
3041,4,10.08
3041,2,27.53
3041,5,48.18
3041,7,44.04
3042,2,41.95
3042,6,35.02
3042,4,48.46
3043,2,42.82
3043,10,40.68
3044,1,40.61
3044,4,25.26
3044,10,28.03
3044,6,67.39
3045,8,34.96
3045,7,15.06
3046,8,51.01
3046,2,16.54
3047,4,38.75
3047,9,23.27
3047,6,46.16
3048,8,63.07
3048,3,44.91
3048,2,34.89
3049,4,45.44
3049,6,52.88
3050,8,33.49
3050,9,31.08
3050,4,17.1
3050,7,27.09
3051,4,9.28
3051,2,30.78
3051,5,42.77
3051,10,34.11
3052,5,40.58
3052,2,11.95
3053,8,40.62
3053,2,41.53
3054,4,46.7
3055,8,37.93
3056,5,23.7
3056,1,38.89
3057,9,51.6
3057,8,31.32
3057,6,43.71
3057,3,46.52
3058,9,38.12
3059,6,33.38
3060,4,41.43
3060,3,54.27
3060,7,43.45
3060,5,35.72
3061,9,43.01
3061,6,32.04
3061,1,45.43
3061,4,36.81
3062,6,51.11
3062,2,24.43
3062,1,68.42
3063,7,50.27
3063,4,49.79
3063,5,54.12
3063,2,24.73
3064,3,48.56
3064,5,53.34
3064,8,33.38
3064,9,21.92
3065,2,41.75
3065,1,32.74
3065,4,47.55
3065,9,29.38
3066,2,30.73
3066,1,38.07
3067,10,25.74
3068,4,43.28
3068,2,25.55
3068,9,64.68
3069,4,34.35
3069,7,47.87
3069,9,49.23
3070,2,28.3
3070,4,41.53
3070,5,28.87
3070,9,31.96
3071,3,29.19
3071,4,37.12
3072,5,35.86
3072,10,32.36
3072,1,30.66
3073,3,47.73
3074,5,42.72
3074,4,39.07
3074,3,55.54
3074,8,44.86
3075,3,48.18
3076,6,52.5
3076,8,29.17
3077,1,51.1
3077,8,50.56
3078,6,35.82
3078,1,17.14
3078,3,19.42
3078,8,44.67
3079,3,45.24
3080,10,51.4
3081,8,43.29
3081,1,25.64
3081,10,10.84
3082,8,29.39
3082,2,41.72
3083,1,46.08
3084,4,172.0
3084,9,11.73
3084,3,24.23
3085,2,34.21
3085,10,46.09
3086,6,49.08
3086,8,31.29
3086,9,49.61
3087,9,29.1
3087,5,22.25
3087,8,28.97
3088,6,51.09
3088,8,46.81
3088,1,34.05
3089,5,40.56
3089,6,58.48
3089,8,51.62
3090,5,34.56
3091,3,27.0
3092,4,36.65
3092,3,18.47
3092,6,34.41
3092,10,34.34
3093,4,28.54
3094,6,22.65
3094,4,31.46
3094,2,13.57
3094,8,14.86
3095,2,25.74
3095,5,24.07
3095,8,53.49
3095,9,16.8
3096,5,35.67
3096,6,31.69
3097,7,55.48
3097,10,32.55
3097,5,58.06
3098,4,61.41
3098,1,38.01
3098,6,24.07
3099,7,33.99
3100,10,12.72
3100,6,41.25
3100,5,50.33
3100,1,30.01
3101,8,29.96
3102,8,17.6
3102,3,58.14
3103,10,38.15
3103,9,138.6
3103,3,42.08
3104,8,55.41
3104,5,37.96
3104,2,28.54
3105,1,21.51
3105,8,36.15
3105,10,32.71
3106,5,31.41
3106,2,41.02
3107,8,37.13
3108,1,36.72
3108,7,31.63
3108,6,23.8
3109,1,37.84
3110,3,36.82
3110,6,26.53
3110,5,49.95
3111,2,59.42
3111,5,25.63
3112,4,21.05
3112,7,35.17
3113,5,25.34
3114,1,24.69
3114,8,23.18
3115,4,37.68
3115,7,33.24
3115,9,25.4
3116,2,39.8
3116,5,27.3
3116,9,46.15
3116,8,20.01
3117,3,34.98
3117,7,36.55
3117,6,41.64
3118,4,151.15
3118,5,43.81
3119,7,41.86
3119,9,44.21
3120,5,56.51
3120,10,20.59
3121,5,44.87
3122,9,43.52
3122,3,56.24
3122,7,39.87
3122,8,51.23
3123,2,34.68
3123,3,38.43
3123,8,59.12
3123,6,47.69
3124,9,33.5
3124,6,45.08
3124,8,24.64
3125,7,37.35
3125,8,28.56
3125,10,45.42
3126,8,37.73
3126,1,43.4
3126,9,49.29
3126,7,34.48
3127,2,29.67
3127,3,39.87
3127,5,40.5
3127,7,42.75
3128,10,24.58
3128,9,25.99
3129,3,16.13
3129,9,40.37
3129,5,46.76
3130,7,31.36
3131,7,54.08
3131,1,40.01
3132,9,20.86
3132,8,47.55
3132,1,59.59
3132,10,28.88
3133,5,81.05
3134,6,18.82
3135,5,6.6
3136,6,17.88
3136,1,40.01
3136,2,28.53
3136,10,29.01
3137,4,42.87
3138,9,35.15
3138,8,50.27
3139,4,48.82
3139,3,36.07
3140,5,99.76
3140,1,34.78
3140,8,46.4
3141,2,35.8
3141,10,27.16
3142,3,43.21
3143,9,58.71
3144,4,39.41
3145,2,44.18
3145,8,35.3
3146,9,41.03
3147,7,31.79
3147,1,44.21
3147,2,56.6
3147,3,50.35
3148,8,25.51
3148,3,11.44
3148,4,37.01
3148,7,47.33
3149,10,44.18
3149,8,35.51
3149,2,44.66
3150,3,45.39
3150,1,28.34
3150,10,44.65
3150,2,66.22
3151,3,53.64
3151,9,29.93
3152,8,68.06
3152,10,48.27
3153,5,60.11
3153,2,46.73
3153,8,44.8
3154,5,42.91
3154,7,34.2
3154,9,39.66
3155,8,31.41
3156,7,39.47
3156,3,38.54
3156,1,35.97
3156,9,42.64
3157,2,22.8
3157,7,56.05
3157,1,36.94
3157,5,62.79
3158,1,40.6
3158,8,29.77
3158,10,50.2
3159,3,38.65
3159,8,208.82
3159,9,44.96
3160,1,36.07
3160,3,58.25
3160,6,34.01
3161,6,14.01
3161,9,50.57
3162,9,44.2
3162,2,55.4
3162,3,29.42
3162,6,37.03
3163,6,35.68
3163,10,51.21
3164,3,58.11
3164,5,44.59
3164,9,41.93
3164,4,59.38
3165,8,56.14
3166,8,47.82
3166,3,39.33
3166,5,37.68
3166,2,38.38
3167,10,39.21
3167,6,34.16
3167,7,42.58
3168,1,38.84
3169,3,37.82
3170,2,36.27
3170,10,37.93
3171,8,20.98
3171,6,44.28
3171,4,47.77
3171,7,45.92
3172,2,52.46
3172,3,42.42
3173,7,45.74
3173,2,41.87
3173,1,48.25
3173,5,21.07
3174,2,32.72
3174,1,11.64
3174,10,44.76
3175,6,51.54
3175,1,40.66
3175,3,32.85
3175,8,36.03
3176,8,15.66
3177,3,36.0
3177,9,26.62
3177,4,31.6
3177,2,26.01
3178,8,47.59
3178,10,33.88
3178,5,26.7
3179,4,49.05
3179,3,41.55
3180,9,11.64
3180,4,51.95
3180,2,40.86
3180,5,49.24
3181,2,37.3
3182,1,59.26
3182,3,35.42
3183,6,38.64
3184,10,22.63
3184,9,63.26
3184,2,28.7
3184,3,23.68
3185,9,22.45
3185,8,27.18
3186,4,21.97
3186,8,12.97
3187,6,41.32
3187,9,5.0
3187,3,31.85
3188,8,7.51
3189,7,49.48
3189,2,39.32
3189,9,21.63
3189,8,28.68
3190,2,39.82
3190,10,51.33
3190,8,44.95
3191,1,65.66
3191,9,20.18
3192,1,41.88
3192,4,38.19
3192,5,121.27
3193,7,50.44
3193,6,31.51
3193,2,34.81
3194,5,43.19
3194,2,47.65
3195,9,42.2
3195,10,47.43
3196,7,40.17
3196,1,42.28
3196,2,37.08
3197,5,41.38
3197,1,52.1
3197,9,26.54
3197,3,42.28
3198,5,39.21
3198,4,39.94
3198,6,28.57
3198,7,71.11
3199,3,30.94
3200,9,29.25
3200,6,44.24
3201,4,42.38
3202,2,15.59
3202,1,28.28
